id,name,security_status,constellation_id
30000137,'Eskunen',0.6252939105033875,20000019
30000138,'Ikuchi',0.9868146181106567,20000019
30000139,'Urlen',0.9599952101707458,20000020
30000140,'Maurasi',0.9127476215362549,20000020
30000141,'Kisogo',1.0,20000020
30000142,'Jita',0.9459131360054016,20000020
30000143,'Niyabainen',0.9639235734939575,20000020
30000144,'Perimeter',0.9531232118606567,20000020
30000145,'New Caldari',1.0,20000020
30000146,'Saisio',0.6524402499198914,20000021
30000147,'Abagawa',0.6252975463867188,20000021
30000148,'Jakanerva',0.7432522773742676,20000021
30000149,'Gekutami',0.6991872191429138,20000021
30000150,'Hurtoken',0.5859779715538025,20000021
30000151,'Uoyonen',0.6987804174423218,20000021
30000152,'Hampinen',0.5413267016410828,20000021
30000153,'Poinen',0.5580525994300842,20000022
30000154,'Liekuri',0.6006082892417908,20000022
30000155,'Obanen',0.56173175573349,20000022
30000156,'Josameto',0.5776562690734863,20000022
30000157,'Otela',-1.0,20000787
30000158,'Olo',0.676040530204773,20000022
30000159,'Ikami',0.5320082902908325,20000023
30000160,'Reisen',0.5185605883598328,20000023
30000161,'Purjola',0.5205267667770386,20000023
30000162,'Maila',0.44071537256240845,20000023
30000163,'Akora',0.3246248662471771,20000023
30000164,'Messoya',0.3150860369205475,20000023
30000165,'Ishisomo',0.6508315205574036,20000024
30000166,'Airmia',0.6231131553649902,20000024
30000167,'Sakkikainen',0.5948887467384338,20000024
30000168,'Friggi',0.5091529488563538,20000024
30000169,'Ihakana',0.38080868124961853,20000024
30000170,'Vahunomi',0.5315917730331421,20000024
30000171,'Otitoh',0.4816668927669525,20000024
30000172,'Otomainen',0.4791586101055145,20000024
30000173,'Vattuolen',0.708073079586029,20000025
30000174,'Onuse',0.7404270768165588,20000025
30000175,'Soshin',0.6342210173606873,20000025
30000176,'Keikaken',0.7213192582130432,20000025
30000177,'Ukkalen',0.645119845867157,20000025
30000178,'Akkilen',0.6890455484390259,20000025
30000179,'Silen',0.5222028493881226,20000025
30000180,'Osmon',0.6802642941474915,20000026
30000181,'Korsiki',0.6431657671928406,20000026
30000182,'Inaya',0.5523502230644226,20000026
30000183,'Nuken',0.7613056898117065,20000026
30000184,'Uminas',0.48390915989875793,20000026
30000185,'Airaken',0.5039919018745422,20000026
30000186,'Oijanen',0.3519686460494995,20000026
30000187,'Wuos',0.5617738962173462,20000026
30000188,'Hentogaira',0.5669583082199097,20000027
30000189,'Kiainti',0.5285221338272095,20000027
30000190,'Vasala',0.49371227622032166,20000027
30000191,'Walvalin',0.3786832094192505,20000027
30000192,'Otanuomi',-1.0,20000787
30000193,'Vouskiaho',0.5002789497375488,20000027
30000194,'Otsela',0.3843998908996582,20000027
30000195,'Tasti',0.2822909653186798,20000028
30000196,'Otosela',0.23815712332725525,20000028
30000197,'Uemon',0.1974467784166336,20000028
30000198,'Paala',0.13437895476818085,20000028
30000199,'Fuskunen',0.22463662922382355,20000028
30000200,'Akkio',0.16215141117572784,20000028
30000201,'Uchoshi',0.47417905926704407,20000029
30000202,'Mastakomon',0.4569661021232605,20000029
30000203,'Eruka',0.4172608256340027,20000029
30000204,'Ohkunen',0.3848866820335388,20000029
30000205,'Obe',0.34693148732185364,20000029
30000206,'Wirashoda',-1.0,20000789
30000207,'Osaa',0.3291989266872406,20000029
30000208,'LZ-6SU',-0.17278312146663666,20000030
30000209,'MC6O-F',-0.2804349660873413,20000030
30000210,'U54-1L',-0.2680697739124298,20000030
30000211,'B-588R',-0.15477022528648376,20000030
30000212,'NCGR-Q',-0.26051652431488037,20000030
30000213,'G-LOIT',-0.1570093035697937,20000030
30000214,'HE-V4V',-0.2144029289484024,20000030
30000215,'N-HSK0,-0.3604404628276825,20000031
30000216,05R-7A',-0.4017755389213562,20000031
30000217,7-UH4Z',-0.36387133598327637,20000031
30000218,5ZO-NZ',-0.3034608066082001,20000031
30000219,'FS-RFL',-0.37081581354141235,20000031
30000220,'Y0-BVN',-0.43953725695610046,20000031
30000221,'X97D-W',-0.42764490842819214,20000031
30000222,0-R5TS',-0.21862681210041046,20000032
30000223,'H-UCD1,-0.17222876846790314,20000032
30000224,7-K5EL',-0.1505020558834076,20000032
30000225,'H-5GUI',-0.14051498472690582,20000032
30000226,'FH-TTC',-0.13755293190479279,20000032
30000227,'FMBR-8,-0.1384410858154297,20000032
30000228,3HX-DL',-0.4238191246986389,20000033
30000229,'UH-9ZG',-0.46258360147476196,20000033
30000230,'NFM-0V',-0.49912258982658386,20000033
30000231,'YXIB-I',-0.5069950819015503,20000033
30000232,'MY-T2P',-0.3770807683467865,20000033
30000233,'FA-DMO',-0.3855828046798706,20000033
30000234,'GEKJ-9,-0.3863537609577179,20000033
30000235,'Q-R3GP',-0.35513800382614136,20000033
30000236,'N-5QPW',-0.39255788922309875,20000033
30000237,'XV-8JQ',-0.39492926001548767,20000033
30000238,'WBR5-R',-0.5158034563064575,20000034
30000239,4GYV-Q',-0.5365561246871948,20000034
30000240,4-HWWF',-0.4730263650417328,20000034
30000241,'YMJG-4,-0.41689354181289673,20000034
30000242,8TPX-N',-0.43719160556793213,20000034
30000243,'PM-DWE',-0.42365285754203796,20000034
30000244,'K8X-6B',-0.43021538853645325,20000035
30000245,'X445-5,-0.4137535095214844,20000035
30000246,'KRUN-N',-0.3866967260837555,20000035
30000247,9OO-LH',-0.46696433424949646,20000035
30000248,'V-OJEN',-0.3168427050113678,20000035
30000249,'EIDI-N',-0.40610644221305847,20000035
30000250,'P3EN-E',-0.27487966418266296,20000035
30000251,49-0LI',-0.32010436058044434,20000035
30000252,'IPAY-2,-0.33913370966911316,20000035
30000253,'DAYP-G',-0.3927612900733948,20000035
30000254,'IFJ-EL',-0.29159924387931824,20000036
30000255,47L-J4,-0.26139241456985474,20000036
30000256,'Q-L07F',-0.3223471939563751,20000036
30000257,'E-D0VZ',-0.27033889293670654,20000036
30000258,6WW-28,-0.22665590047836304,20000036
30000259,'A8A-JN',-0.2706317603588104,20000036
30000260,'S-NJBB',-0.2815867066383362,20000036
30000261,'T-GCGL',-0.7339960336685181,20000037
30000262,0MV-4W',-0.6627406477928162,20000037
30000263,'TVN-FM',-0.6457986831665039,20000037
30000264,'V-NL3K',-0.7635342478752136,20000037
30000265,'AZBR-2,-0.7090482115745544,20000037
30000266,'Z-8Q65,-0.7746850848197937,20000037
30000267,0J3L-V',-0.7907073497772217,20000037
30000268,'H-NOU5,-0.14060620963573456,20000038
30000269,'KX-2UI',-0.15827371180057526,20000038
30000270,'MO-FIF',-0.11322387307882309,20000038
30000271,97-M96,-0.1888732761144638,20000038
30000272,'MA-XAP',-0.09721006453037262,20000038
30000273,'C-J7CR',-0.08548019826412201,20000038
30000274,'Q-EHMJ',-0.1533721387386322,20000039
30000275,'XSQ-TF',-0.155434250831604,20000039
30000276,'H-1EOH',-0.17127500474452972,20000039
30000277,'IR-DYY',-0.15933893620967865,20000039
30000278,'C-DHON',-0.1239549070596695,20000039
30000279,'F-D49D',-0.19093754887580872,20000039
30000280,'MQ-O27,-0.12899361550807953,20000040
30000281,'H-EY0P',-0.1560862958431244,20000040
30000282,'UNAG-6,-0.2235419601202011,20000040
30000283,'E-SCTX',-0.208451047539711,20000040
30000284,'S6QX-N',-0.2176908701658249,20000040
30000285,'IT-YAU',-0.15945971012115479,20000040
30000286,1VK-6B',-0.16913902759552002,20000040
30000287,7-PO3P',-0.25789085030555725,20000040
30000288,1W-0KS',-0.10255595296621323,20000040
30000289,669-IX',-0.2701582908630371,20000041
30000290,0R-F2F',-0.3128408193588257,20000041
30000291,'R-P7KL',-0.26398128271102905,20000041
30000292,2DWM-2,-0.20403890311717987,20000041
30000293,'XF-PWO',-0.31220847368240356,20000041
30000294,1N-FJ8,-0.22329489886760712,20000041
30000295,'VI2K-J',-0.1317824274301529,20000042
30000296,'ZLZ-1Z',-0.17107246816158295,20000042
30000297,6Y-WRK',-0.1556599736213684,20000042
30000298,'RVCZ-C',-0.1424955129623413,20000042
30000299,5T-KM3,-0.16597440838813782,20000042
30000300,'LS9B-9,-0.19892960786819458,20000042
30000301,1-GBBP',-0.7717415690422058,20000043
30000302,'C-FP70,-0.7587705850601196,20000043
30000303,'T-ZWA1,-0.7516916394233704,20000043
30000304,'ZA0L-U',-0.8051050901412964,20000043
30000305,'G96R-F',-0.8733299374580383,20000043
30000306,'Y-ZXIO',-0.9004377722740173,20000043
30000307,'B-E3KQ',-0.25546994805336,20000044
30000308,'Y5J-EU',-0.21875311434268951,20000044
30000309,'O-LR1H',-0.24716418981552124,20000044
30000310,'G5ED-Y',-0.26660633087158203,20000044
30000311,'BR-6XP',-0.2478877604007721,20000044
30000312,8-TFDX',-0.19076597690582275,20000044
30000313,'UL-4ZW',-0.40813732147216797,20000044
30000314,'A-QRQT',-0.1278022825717926,20000045
30000315,'WMBZ-U',-0.08659899234771729,20000045
30000316,'PX5-LR',-0.17164425551891327,20000045
30000317,'A3-RQ3,-0.29628366231918335,20000045
30000318,9-GBPD',-0.15962332487106323,20000045
30000319,'LS-JEP',-0.2434772402048111,20000045
30000320,'R-RSZZ',-0.436438649892807,20000046
30000321,'MGAM-4,-0.5753650665283203,20000046
30000322,'VORM-W',-0.5585461854934692,20000046
30000323,7G-H7D',-0.35780754685401917,20000046
30000324,'Q3-BAY',-0.8099135160446167,20000046
30000325,'JZV-F4,-0.8524244427680969,20000046
30000326,'WF-1LM',-0.0019004978239536285,20000047
30000327,'D95-FQ',-0.00021249224664643407,20000047
30000328,'ZSPJ-K',-0.00027601176407188177,20000047
30000329,'U1F-86,-0.0005525830201804638,20000047
30000330,'T-P7A6,-0.0013515535974875093,20000047
30000331,'Y-T3JJ',-0.0008814634056761861,20000047
30000332,'F3R-IA',-0.0016309920465573668,20000047
30000333,74-YTJ',-0.00405423529446125,20000047
30000334,8-RS3U',-0.0004640348197426647,20000048
30000335,'OVFN-N',-0.0005943312426097691,20000048
30000336,1Q-BBM',-0.0004888444673269987,20000048
30000337,'WXNC-N',-0.0005536703392863274,20000048
30000338,'G-EA07,-0.0010568746365606785,20000048
30000339,'X-L6BO',-0.0013174136402085423,20000048
30000340,'D-PHUA',-0.0009382757125422359,20000049
30000341,3-HXHQ',-0.002486261073499918,20000049
30000342,18A-NB',-0.0016391556710004807,20000049
30000343,3-J5OQ',-0.0007147495052777231,20000049
30000344,'GYF-GD',-0.0020920324604958296,20000049
30000345,'W-6TS9,-0.0006130008841864765,20000049
30000346,'VIG-VR',-0.0017852687742561102,20000049
30000347,'KX-P5C',-0.0010976054472848773,20000050
30000348,'N-FJBK',-0.0012391152558848262,20000050
30000349,2-4ZT5,-0.0014363247901201248,20000050
30000350,'NVN-6F',-0.001849140739068389,20000050
30000351,09-8TH',-0.00201430544257164,20000050
30000352,'TI0-AX',-0.0017349494155496359,20000050
30000353,7O-POM',-0.00010384961206000298,20000051
30000354,'L6Q-SX',-0.00015804657596163452,20000051
30000355,'BFJ-TB',-0.00025532126892358065,20000051
30000356,'ZZ7-L6,-0.00012528202205430716,20000051
30000357,'L-CHVW',-0.00010380429739598185,20000051
30000358,'X0LN-U',-0.0004962348029948771,20000051
30000359,'RQAE-M',-0.00033279595663771033,20000051
30000360,7CO-SA',-0.0003648598794825375,20000052
30000361,4G-E5A',-0.00078033865429461,20000052
30000362,'A-VWK9,-0.00022429645468946546,20000052
30000363,'JQHP-4,-0.00016489769041072577,20000052
30000364,6Q5K-5,-0.0002529921184759587,20000052
30000365,'P-MVFP',-0.00017200048023369163,20000052
30000366,'J-Z1UW',-0.0009386587771587074,20000053
30000367,'W477-P',-0.0003318966191727668,20000053
30000368,'NQ1-BL',-0.0007704461459070444,20000053
30000369,'K7A-G8,-0.0006646601832471788,20000053
30000370,'HP-PMX',-0.0004596784710884094,20000053
30000371,6BN-K9,-0.00040986426756717265,20000053
30000372,'WLE-PY',-0.0008182829478755593,20000053
30000373,'EH-HXW',-0.00034038160811178386,20000053
30000374,'OS-RR3,-0.0006353403441607952,20000053
30000375,'V4-GZL',-0.00024430721532553434,20000053
30000376,4C-Z91,-0.0016207695007324219,20000054
30000377,'RU-97T',-1.0,20000054
30000378,1S-1V7,-0.0008983219158835709,20000054
30000379,'PE1-R1,-0.0022107225377112627,20000054
30000380,'Polaris',-0.0006333671044558287,20000054
30000381,'JB-007,-0.0011705007636919618,20000054
30000382,'USJ2-M',-0.0001981191453523934,20000055
30000383,7M-RAL',-0.0002657162840478122,20000055
30000384,'LPBU-U',-0.0001747424976201728,20000055
30000385,'RF-342,-0.0001567235594848171,20000055
30000386,'J2V-XY',-0.00029767435626126826,20000055
30000387,'Z-JBTR',-9.028170461533591e-05,20000055
30000388,'S-QNXH',-0.0001280696305911988,20000055
30000389,'S94-X8,-0.0002035868092207238,20000056
30000390,'J-YQEC',-0.0003308745799586177,20000056
30000391,8MX-OR',-0.0004372732946649194,20000056
30000392,97YC-C',-0.0004977615899406374,20000056
30000393,'V-AMD5,-0.0005061371484771371,20000056
30000394,'U-JC8X',-0.00021000126434955746,20000056
30000395,1HH3-E',-7.085872493917122e-05,20000057
30000396,'DUIU-Q',-4.962684033671394e-05,20000057
30000397,'LQH0-H',-3.080647366004996e-05,20000057
30000398,'FRW3-2,-3.735018253792077e-05,20000057
30000399,9MX-1C',-4.246153912390582e-05,20000057
30000400,'IED-4U',-5.459176827571355e-05,20000057
30000401,'N-9EOQ',-3.139919863315299e-05,20000057
30000402,6F3-TK',-9.376677189720795e-05,20000058
30000403,2E0P-2,-5.3153336921241134e-05,20000058
30000404,'U-ITH5,-4.556637577479705e-05,20000058
30000405,'N-4G5L',-7.744344475213438e-05,20000058
30000406,'RB-2EA',-4.2457319068489596e-05,20000058
30000407,'ZK5-42,-0.000125111939269118,20000058
30000408,'YRZ-E4,-1.2746733773383312e-05,20000059
30000409,'A3-PAT',-1.5141906260396354e-05,20000059
30000410,'H55-2R',-1.369631900161039e-05,20000059
30000411,'P6-DBM',-1.882580909295939e-05,20000059
30000412,9XI-0X',-1.0674367331375834e-05,20000059
30000413,'Q8T-MC',-7.730876859568525e-06,20000059
30000414,'Z-YOJ9,-0.0015133705455809832,20000060
30000415,4T4B-L',-0.0019535976462066174,20000060
30000416,'F-JB3H',-0.003766087582334876,20000060
30000417,'XBO7-F',-0.004240034613758326,20000060
30000418,'FI-449,-0.0042843869887292385,20000060
30000419,'UA7-U4,-0.0059208027087152,20000060
30000420,'VM-QFU',-4.641481609723996e-06,20000061
30000421,'PU-1Z8,-4.952086783305276e-06,20000061
30000422,'IEZW-V',-3.2122300126502523e-06,20000061
30000423,'B-DXO9,-1.822196622924821e-06,20000061
30000424,1TS-WN',-9.83596805781417e-07,20000061
30000425,16-31U',-9.7093902695633e-07,20000061
30000426,'H472-N',-1.3443460602502455e-06,20000061
30000427,'U8MM-3,-8.473246452922467e-06,20000062
30000428,3C-26I',-8.514440196449868e-06,20000062
30000429,9K-VDI',-5.348945705918595e-06,20000062
30000430,'L-SDU7,-1.6569270883337595e-05,20000062
30000431,4-IPWK',-8.58214571053395e-06,20000062
30000432,'Q-KCK3,-1.6534224414499477e-05,20000062
30000433,'WU-FHQ',-0.26069116592407227,20000063
30000434,'V-4DBR',-0.32256484031677246,20000063
30000435,'B-5UFY',-0.4014222323894501,20000063
30000436,'SK42-F',-0.3158692419528961,20000063
30000437,'EU9-J3,-0.25101977586746216,20000063
30000438,'PQRE-W',-0.6204133033752441,20000063
30000439,'OEG-K9,-0.7984868288040161,20000063
30000440,0-W778,-0.21746589243412018,20000064
30000441,'DG-8VJ',-0.3525865375995636,20000064
30000442,5J4K-9,-0.2015724629163742,20000064
30000443,'MD-0AW',-0.19954323768615723,20000064
30000444,'H-FGJO',-0.20511284470558167,20000064
30000445,1KAW-T',-0.40247541666030884,20000064
30000446,'C5-SUU',-0.509026288986206,20000065
30000447,'XSUD-1,-0.3370332717895508,20000065
30000448,3-LJW3,-0.615269124507904,20000065
30000449,'ZLO3-V',-0.5857486724853516,20000065
30000450,'P7MI-T',-0.4048852324485779,20000065
30000451,'JFV-ID',-0.3557651937007904,20000065
30000452,3-3EZB',-0.5075816512107849,20000065
30000453,52CW-6,-0.4585950970649719,20000065
30000454,9-OUGJ',-0.3606518507003784,20000066
30000455,4NDT-W',-0.3336065113544464,20000066
30000456,'GR-X26,-0.3237183392047882,20000066
30000457,6OU9-U',-0.315986305475235,20000066
30000458,9N-0HF',-0.26237428188323975,20000066
30000459,'U-OVFR',-0.3099517524242401,20000066
30000460,'G3D-ZT',-0.33514589071273804,20000067
30000461,'D-0UI0,-0.3230920135974884,20000067
30000462,'L8-WNE',-0.4376930892467499,20000067
30000463,1-GBVE',-0.4374977648258209,20000067
30000464,'GC-LTF',-0.2643469572067261,20000067
30000465,'NB-ALM',-0.458769291639328,20000067
30000466,'LT-XI4,-0.2446022629737854,20000068
30000467,'L-QQ6P',-0.3518202304840088,20000068
30000468,5OJ-G2,-0.46913668513298035,20000068
30000469,9-02G0,-0.4749472737312317,20000068
30000470,'XA5-TY',-0.5303782224655151,20000068
30000471,'M-XUZZ',-0.4594491422176361,20000068
30000472,'OFVH-Y',-0.3003791868686676,20000069
30000473,2-X0PF',-0.3777087926864624,20000069
30000474,1-PGSG',-0.4965527653694153,20000069
30000475,'QLPX-J',-0.2788776159286499,20000069
30000476,'A-C5TC',-0.24147212505340576,20000069
30000477,'RZ-PIY',-0.2305845320224762,20000069
30000478,'FR46-E',-0.2691451609134674,20000069
30000479,'SLVP-D',-0.5720547437667847,20000070
30000480,0-G8NO',-0.6865977644920349,20000070
30000481,'QRFJ-Q',-0.5273303389549255,20000070
30000482,'HZFJ-M',-0.7140626907348633,20000070
30000483,77S8-E',-0.8197735548019409,20000070
30000484,'FMH-OV',-0.9011149406433105,20000070
30000485,'TYB-69,-0.3368960916996002,20000071
30000486,'EDQG-L',-0.21422016620635986,20000071
30000487,7-P1JO',-0.24877063930034637,20000071
30000488,'T-0JWP',-0.23809613287448883,20000071
30000489,'J-L9MA',-0.23846259713172913,20000071
30000490,'DX-TAR',-0.23524795472621918,20000071
30000491,'A-7XFN',-0.23200075328350067,20000071
30000492,'O3-4MN',-0.2527214586734772,20000071
30000493,'U-MFTL',-0.309552937746048,20000071
30000494,8FN-GP',-0.511651873588562,20000072
30000495,'FIDY-8,-0.5152087807655334,20000072
30000496,'X40H-9,-0.6225172281265259,20000072
30000497,'F2W-C6,-0.7096158862113953,20000072
30000498,'KZ9T-C',-0.7716695070266724,20000072
30000499,'XW2H-V',-0.8655768036842346,20000072
30000500,'F9O-U9,-0.16943329572677612,20000073
30000501,'S-51XG',-0.14264988899230957,20000073
30000502,'E-1XVP',-0.21039080619812012,20000073
30000503,'E-ACV6,-0.1558700054883957,20000073
30000504,'BOZ1-O',-0.15275074541568756,20000073
30000505,'QIMO-2,-0.1545027494430542,20000073
30000506,'Z-2Y2Y',-0.15247328579425812,20000073
30000507,'Q0J-RH',-0.13517241179943085,20000073
30000508,'SAI-T9,-0.3066237270832062,20000074
30000509,'IAS-I5,-0.3932012617588043,20000074
30000510,'K7S-FF',-0.3363892138004303,20000074
30000511,'RT-9WL',-0.5008711218833923,20000074
30000512,'O5Q7-U',-0.6021052598953247,20000074
30000513,62O-UE',-0.5637633800506592,20000074
30000514,'U0W-DR',-0.2442084550857544,20000075
30000515,'SY-UWN',-0.17921282351016998,20000075
30000516,'DX-DFJ',-0.27356067299842834,20000075
30000517,'X-31TE',-0.20128190517425537,20000075
30000518,'DVWV-3,-0.3628852963447571,20000075
30000519,'KE-0FB',-0.24853889644145966,20000075
30000520,'I-9GI1,-0.20141160488128662,20000075
30000521,'W6P-7U',-0.32279011607170105,20000076
30000522,0IF-26,-0.3963358998298645,20000076
30000523,'H-93YV',-0.3275323212146759,20000076
30000524,'E51-JE',-0.28010278940200806,20000076
30000525,7-A6XV',-0.45205873250961304,20000076
30000526,'QXE-1N',-0.3476313054561615,20000076
30000527,'U69-YC',-0.5164992213249207,20000076
30000528,'L-L7PE',-0.5593778491020203,20000076
30000529,'MKIG-5,-0.22199717164039612,20000077
30000530,'YHEN-G',-0.19952739775180817,20000077
30000531,'E-JCUS',-0.21562694013118744,20000077
30000532,'W-QN5X',-0.2722109258174896,20000077
30000533,'LP1M-Q',-0.24338284134864807,20000077
30000534,30-YOU',-0.2664210796356201,20000077
30000535,384-IN',-0.20437924563884735,20000077
30000536,4F89-U',-0.24534934759140015,20000077
30000537,'G063-U',-0.29599910974502563,20000077
30000538,'J7-BDX',-0.4110933244228363,20000077
30000539,'MLQ-O9,-0.19643692672252655,20000078
30000540,'L-FM3P',-0.17086900770664215,20000078
30000541,'X-ARMF',-0.08962602913379669,20000078
30000542,8-OZU1,-0.18033412098884583,20000078
30000543,0TYR-T',-0.15550202131271362,20000078
30000544,'GM-50Y',-0.16676680743694305,20000078
30000545,'G9L-LP',-0.14784932136535645,20000078
30000546,'MWA-5Q',-0.3076617121696472,20000079
30000547,'H-HHTH',-0.4215422570705414,20000079
30000548,'JQU-KY',-0.26734134554862976,20000079
30000549,'UY5A-D',-0.4047977030277252,20000079
30000550,'C-62I5,-0.11756128072738647,20000079
30000551,'ZH-GKG',-0.125267893075943,20000079
30000552,'GPLB-C',-0.25469717383384705,20000080
30000553,'GGE-5Q',-0.4867313802242279,20000080
30000554,5E-CMA',-0.420425683259964,20000080
30000555,'U104-3,-0.26676440238952637,20000080
30000556,'M3-KAQ',-0.31580471992492676,20000080
